filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20200218_204616.jpg,800,600,Ah,537,230,560,281
IMG_20200218_204616.jpg,800,600,Jh,399,298,436,340
IMG_20200218_204616.jpg,800,600,Jh,336,189,369,229
IMG_20200218_204616.jpg,800,600,Jh,480,249,516,294
IMG_20200218_204616.jpg,800,600,Jh,415,138,448,182
IMG_20200218_204616.jpg,800,600,9c,255,95,287,134
IMG_20200218_204616.jpg,800,600,9c,319,137,354,180
IMG_20200218_204616.jpg,800,600,9c,379,13,413,64
IMG_20200218_204616.jpg,800,600,3h,462,94,501,143
IMG_20200218_204616.jpg,800,600,3h,540,40,580,82
IMG_20200218_204616.jpg,800,600,3h,619,145,655,192
IMG_20200218_204618.jpg,800,600,6c,109,168,172,214
IMG_20200218_204618.jpg,800,600,6c,43,290,106,334
IMG_20200218_204618.jpg,800,600,6c,267,251,332,306
IMG_20200218_204618.jpg,800,600,Js,214,305,270,358
IMG_20200218_204618.jpg,800,600,Js,68,426,128,480
IMG_20200218_204618.jpg,800,600,Js,159,530,218,582
IMG_20200218_204618.jpg,800,600,Js,302,408,358,464
IMG_20200218_204618.jpg,800,600,7h,247,568,311,600
IMG_20200218_204618.jpg,800,600,7h,438,540,508,575
IMG_20200218_204618.jpg,800,600,4d,473,447,537,485
IMG_20200218_204618.jpg,800,600,4d,656,382,717,421
IMG_20200218_204618.jpg,800,600,4d,425,322,487,356
IMG_20200218_204618.jpg,800,600,4d,599,248,663,291
IMG_20200218_204618.jpg,800,600,5d,372,259,415,321
IMG_20200218_204618.jpg,800,600,3s,443,106,507,151
IMG_20200218_204618.jpg,800,600,3s,609,174,687,227
IMG_20200218_204618.jpg,800,600,3s,669,55,738,101
IMG_20200218_204618.jpg,800,600,2s,233,40,268,107
IMG_20200218_204618.jpg,800,600,2s,368,32,404,99
IMG_20200218_204618.jpg,800,600,Ac,680,1,741,40
IMG_20200218_204619.jpg,800,600,6s,566,163,613,242
IMG_20200218_204619.jpg,800,600,6s,385,108,432,190
IMG_20200218_204619.jpg,800,600,6s,491,407,534,485
IMG_20200218_204619.jpg,800,600,6s,314,352,355,430
IMG_20200218_204619.jpg,800,600,Jh,171,68,244,121
IMG_20200218_204619.jpg,800,600,Jh,293,209,365,266
IMG_20200218_204619.jpg,800,600,Jh,93,373,163,427
IMG_20200218_204619.jpg,800,600,Ad,609,397,690,434
IMG_20200218_204619.jpg,800,600,Kd,506,24,575,68
IMG_20200218_204619.jpg,800,600,9c,1,429,75,474
IMG_20200218_204619.jpg,800,600,Ks,146,513,221,559
IMG_20200218_204621.jpg,800,600,Ad,580,180,661,216
IMG_20200218_204621.jpg,800,600,Ad,332,239,411,278
IMG_20200218_204621.jpg,800,600,Ad,635,366,714,403
IMG_20200218_204621.jpg,800,600,Ad,379,427,458,470
IMG_20200218_204621.jpg,800,600,6s,190,44,230,129
IMG_20200218_204621.jpg,800,600,6s,235,311,274,395
IMG_20200218_204621.jpg,800,600,6s,28,343,68,426
IMG_20200218_204621.jpg,800,600,6s,1,70,32,156
IMG_20200218_204621.jpg,800,600,Qd,559,544,645,576
IMG_20200218_204621.jpg,800,600,Ks,195,558,283,598
IMG_20200218_204624.jpg,800,600,Qd,657,154,752,192
IMG_20200218_204624.jpg,800,600,Qd,645,366,732,396
IMG_20200218_204624.jpg,800,600,Qd,365,166,453,201
IMG_20200218_204624.jpg,800,600,Qd,382,369,455,397
IMG_20200218_204624.jpg,800,600,Ad,463,11,561,55
IMG_20200218_204624.jpg,800,600,Ks,258,142,349,187
IMG_20200218_204624.jpg,800,600,Ks,1,177,74,215
IMG_20200218_204624.jpg,800,600,Ks,282,358,371,393
IMG_20200218_204624.jpg,800,600,Ks,24,377,104,417
IMG_20200218_204627.jpg,800,600,3h,55,73,146,116
IMG_20200218_204627.jpg,800,600,3h,349,143,438,187
IMG_20200218_204627.jpg,800,600,3h,1,284,82,333
IMG_20200218_204627.jpg,800,600,Ah,511,269,578,347
IMG_20200218_204627.jpg,800,600,Ah,698,518,753,589
IMG_20200218_204627.jpg,800,600,Ah,323,414,390,489
IMG_20200218_204627.jpg,800,600,Jh,1,403,72,454
IMG_20200218_204627.jpg,800,600,Jh,254,519,335,574
IMG_20200218_204653.jpg,800,600,Kh,309,30,365,71
IMG_20200218_204653.jpg,800,600,Kh,256,161,312,201
IMG_20200218_204653.jpg,800,600,Kh,483,114,539,154
IMG_20200218_204653.jpg,800,600,Kh,428,240,483,279
IMG_20200218_204653.jpg,800,600,7d,588,171,649,203
IMG_20200218_204653.jpg,800,600,7d,618,305,679,333
IMG_20200218_204653.jpg,800,600,7d,435,347,494,376
IMG_20200218_204653.jpg,800,600,Th,572,492,596,548
IMG_20200218_204653.jpg,800,600,Th,437,490,461,548
IMG_20200218_204653.jpg,800,600,8c,238,514,297,543
IMG_20200218_204653.jpg,800,600,3d,164,456,196,512
IMG_20200218_204653.jpg,800,600,3d,35,418,67,474
IMG_20200218_204653.jpg,800,600,3d,88,241,117,298
IMG_20200218_204653.jpg,800,600,8s,125,230,190,261
IMG_20200218_204653.jpg,800,600,8s,306,276,365,306
IMG_20200218_204653.jpg,800,600,8s,96,361,157,392
IMG_20200218_204653.jpg,800,600,8s,275,403,333,434
IMG_20200218_204656.jpg,800,600,8s,449,1,506,36
IMG_20200218_204656.jpg,800,600,3d,330,43,362,98
IMG_20200218_204656.jpg,800,600,5s,86,91,127,148
IMG_20200218_204656.jpg,800,600,5s,209,155,248,211
IMG_20200218_204656.jpg,800,600,5s,3,256,43,310
IMG_20200218_204656.jpg,800,600,5s,125,316,167,371
IMG_20200218_204656.jpg,800,600,8c,399,114,460,142
IMG_20200218_204656.jpg,800,600,8c,419,245,475,274
IMG_20200218_204656.jpg,800,600,8c,241,271,299,297
IMG_20200218_204656.jpg,800,600,5c,426,290,456,343
IMG_20200218_204656.jpg,800,600,5c,299,328,335,380
IMG_20200218_204656.jpg,800,600,5c,349,498,381,554
IMG_20200218_204656.jpg,800,600,5c,475,459,506,515
IMG_20200218_204656.jpg,800,600,Th,601,109,627,165
IMG_20200218_204656.jpg,800,600,Th,732,122,759,175
IMG_20200218_204656.jpg,800,600,Th,581,290,606,346
IMG_20200218_204656.jpg,800,600,Th,713,303,737,359
IMG_20200218_204656.jpg,800,600,4s,232,320,281,355
IMG_20200218_204656.jpg,800,600,4s,159,430,211,470
IMG_20200218_204656.jpg,800,600,4s,310,522,356,563
IMG_20200218_204656.jpg,800,600,6c,648,582,696,600
IMG_20200218_204721.jpg,800,600,3c,216,5,243,61
IMG_20200218_204721.jpg,800,600,3c,345,7,367,65
IMG_20200218_204721.jpg,800,600,3c,212,180,234,234
IMG_20200218_204721.jpg,800,600,3c,339,184,363,240
IMG_20200218_204721.jpg,800,600,Jd,493,321,520,375
IMG_20200218_204721.jpg,800,600,Jd,370,358,399,412
IMG_20200218_204721.jpg,800,600,Jd,422,532,457,590
IMG_20200218_204721.jpg,800,600,Jd,545,490,576,548
IMG_20200218_204721.jpg,800,600,2c,599,403,630,462
IMG_20200218_204721.jpg,800,600,2c,735,398,759,454
IMG_20200218_204721.jpg,800,600,8h,242,363,293,394
IMG_20200218_204721.jpg,800,600,8h,185,480,234,513
IMG_20200218_204721.jpg,800,600,8h,346,559,394,597
IMG_20200218_204732.jpg,800,600,3d,279,73,315,114
IMG_20200218_204732.jpg,800,600,3d,363,192,399,235
IMG_20200218_204732.jpg,800,600,3d,455,111,493,158
IMG_20200218_204732.jpg,800,600,3d,360,1,393,32
IMG_20200218_204732.jpg,800,600,9s,50,123,98,139
IMG_20200218_204732.jpg,800,600,9s,190,126,237,146
IMG_20200218_204732.jpg,800,600,9s,44,229,90,246
IMG_20200218_204732.jpg,800,600,9s,183,234,228,252
IMG_20200218_204732.jpg,800,600,Td,282,237,319,282
IMG_20200218_204732.jpg,800,600,Td,374,303,412,347
IMG_20200218_204732.jpg,800,600,Td,191,369,227,411
IMG_20200218_204732.jpg,800,600,Td,281,435,319,481
IMG_20200218_204732.jpg,800,600,5c,175,343,197,397
IMG_20200218_204732.jpg,800,600,5c,161,503,185,555
IMG_20200218_204732.jpg,800,600,5c,279,506,301,562
IMG_20200218_204732.jpg,800,600,2d,455,365,490,413
IMG_20200218_204732.jpg,800,600,2d,351,418,385,463
IMG_20200218_204732.jpg,800,600,2d,536,514,569,563
IMG_20200218_204732.jpg,800,600,Jc,569,126,596,183
IMG_20200218_204732.jpg,800,600,Jc,679,142,706,195
IMG_20200218_204732.jpg,800,600,Jc,544,294,570,347
IMG_20200218_204732.jpg,800,600,Tc,654,329,682,374
IMG_20200218_204732.jpg,800,600,Tc,554,379,587,426
IMG_20200218_204732.jpg,800,600,Tc,698,463,724,505
IMG_20200218_204732.jpg,800,600,Tc,609,516,639,559
IMG_20200218_204734.jpg,800,600,3d,566,134,604,197
IMG_20200218_204734.jpg,800,600,3d,427,187,459,245
IMG_20200218_204734.jpg,800,600,3d,630,342,669,411
IMG_20200218_204734.jpg,800,600,3d,472,378,508,445
IMG_20200218_204734.jpg,800,600,9s,135,129,187,159
IMG_20200218_204734.jpg,800,600,9s,295,197,349,231
IMG_20200218_204734.jpg,800,600,9s,77,249,130,283
IMG_20200218_204734.jpg,800,600,9s,235,322,288,359
IMG_20200218_204734.jpg,800,600,Td,340,394,396,440
IMG_20200218_204734.jpg,800,600,Td,166,504,224,554
IMG_20200218_204734.jpg,800,600,Td,415,530,479,577
IMG_20200218_204734.jpg,800,600,5c,156,459,199,521
IMG_20200218_204734.jpg,800,600,Jc,749,433,800,496
IMG_20200218_204736.jpg,800,600,Td,326,8,383,90
IMG_20200218_204736.jpg,800,600,Td,214,256,269,338
IMG_20200218_204736.jpg,800,600,Td,42,177,96,259
IMG_20200218_204736.jpg,800,600,5c,10,148,42,235
IMG_20200218_204736.jpg,800,600,5c,33,412,69,497
IMG_20200218_204736.jpg,800,600,5c,230,384,269,465
IMG_20200218_204736.jpg,800,600,2d,322,218,382,288
IMG_20200218_204736.jpg,800,600,2d,478,89,537,161
IMG_20200218_204736.jpg,800,600,2d,486,427,546,495
IMG_20200218_204736.jpg,800,600,2d,644,305,708,377
IMG_20200218_204736.jpg,800,600,Tc,641,93,690,169
IMG_20200218_204736.jpg,800,600,Tc,745,310,789,374
IMG_20200218_204739.jpg,800,600,2d,68,61,111,127
IMG_20200218_204739.jpg,800,600,2d,206,113,249,185
IMG_20200218_204739.jpg,800,600,2d,108,343,156,414
IMG_20200218_204739.jpg,800,600,Tc,286,250,338,326
IMG_20200218_204739.jpg,800,600,Tc,447,330,501,395
IMG_20200218_204739.jpg,800,600,Tc,198,451,242,511
IMG_20200218_204739.jpg,800,600,Tc,346,520,393,576
IMG_20200218_204739.jpg,800,600,Jc,680,163,767,219
IMG_20200218_204739.jpg,800,600,Jc,354,153,423,207
IMG_20200218_204801.jpg,800,600,2c,605,103,637,176
IMG_20200218_204801.jpg,800,600,2c,433,123,468,196
IMG_20200218_204801.jpg,800,600,2c,457,354,491,426
IMG_20200218_204801.jpg,800,600,2c,626,334,659,405
IMG_20200218_204801.jpg,800,600,5s,387,148,414,222
IMG_20200218_204801.jpg,800,600,5s,406,379,439,455
IMG_20200218_204801.jpg,800,600,5s,246,393,276,461
IMG_20200218_204801.jpg,800,600,Jd,199,98,229,168
IMG_20200218_204801.jpg,800,600,Jd,50,124,78,191
IMG_20200218_204801.jpg,800,600,Jd,222,318,251,389
IMG_20200218_204801.jpg,800,600,Qh,1,336,33,396
IMG_20200218_204801.jpg,800,600,Qh,130,405,172,471
IMG_20200218_204801.jpg,800,600,4h,376,531,434,578
IMG_20200218_204801.jpg,800,600,4s,72,27,130,58
IMG_20200218_204804.jpg,800,600,2c,631,29,671,103
IMG_20200218_204804.jpg,800,600,5s,580,58,619,138
IMG_20200218_204804.jpg,800,600,5s,403,115,442,189
IMG_20200218_204804.jpg,800,600,Jd,367,38,401,112
IMG_20200218_204804.jpg,800,600,8h,29,77,90,119
IMG_20200218_204804.jpg,800,600,8c,59,150,98,211
IMG_20200218_204804.jpg,800,600,Qh,135,98,174,165
IMG_20200218_204804.jpg,800,600,Qh,291,140,328,209
IMG_20200218_204804.jpg,800,600,Qh,63,315,102,385
IMG_20200218_204804.jpg,800,600,Qh,218,366,258,436
IMG_20200218_204804.jpg,800,600,4h,564,232,622,292
IMG_20200218_204804.jpg,800,600,4h,693,346,753,399
IMG_20200218_204804.jpg,800,600,4h,411,398,460,448
IMG_20200218_204804.jpg,800,600,4h,528,498,582,543
IMG_20200218_204806.jpg,800,600,Jd,264,32,332,80
IMG_20200218_204806.jpg,800,600,8c,575,48,638,109
IMG_20200218_204806.jpg,800,600,8c,696,174,761,234
IMG_20200218_204806.jpg,800,600,8h,497,111,557,169
IMG_20200218_204806.jpg,800,600,8h,377,231,432,286
IMG_20200218_204806.jpg,800,600,8h,663,282,717,339
IMG_20200218_204806.jpg,800,600,8h,535,397,590,451
IMG_20200218_204806.jpg,800,600,4s,141,102,193,166
IMG_20200218_204806.jpg,800,600,4s,17,208,71,266
IMG_20200218_204806.jpg,800,600,3c,100,233,172,275
IMG_20200218_204806.jpg,800,600,3c,71,390,139,426
IMG_20200218_204806.jpg,800,600,3c,319,288,390,324
IMG_20200218_204806.jpg,800,600,3c,282,440,349,476
IMG_20200218_204807.jpg,800,600,9d,458,202,520,233
IMG_20200218_204807.jpg,800,600,9d,230,183,315,219
IMG_20200218_204807.jpg,800,600,9d,230,382,309,411
IMG_20200218_204807.jpg,800,600,9d,456,369,517,399
IMG_20200218_204808.jpg,800,600,8h,273,172,323,248
IMG_20200218_204808.jpg,800,600,8h,109,258,160,328
IMG_20200218_204808.jpg,800,600,8h,227,484,275,553
IMG_20200218_204808.jpg,800,600,8h,392,406,439,479
IMG_20200218_204808.jpg,800,600,8c,366,144,437,200
IMG_20200218_204808.jpg,800,600,8c,446,321,521,372
IMG_20200218_204808.jpg,800,600,Qh,302,40,385,87
IMG_20200218_204808.jpg,800,600,Qh,563,118,641,166
IMG_20200218_204808.jpg,800,600,Jd,17,16,104,63
IMG_20200218_204808.jpg,800,600,3c,33,296,108,351
IMG_20200218_204813.jpg,800,600,8s,269,172,348,204
IMG_20200218_204813.jpg,800,600,8s,480,192,538,219
IMG_20200218_204813.jpg,800,600,8s,270,351,344,380
IMG_20200218_204813.jpg,800,600,8s,477,348,537,372
IMG_20200218_204817.jpg,800,600,Th,241,172,316,206
IMG_20200218_204817.jpg,800,600,Th,461,200,514,229
IMG_20200218_204817.jpg,800,600,Th,234,356,310,386
IMG_20200218_204817.jpg,800,600,Th,454,353,509,384
IMG_20200218_204822.jpg,800,600,4d,264,174,343,208
IMG_20200218_204822.jpg,800,600,4d,482,201,543,230
IMG_20200218_204822.jpg,800,600,4d,257,368,334,398
IMG_20200218_204822.jpg,800,600,4d,476,366,536,391
IMG_20200218_204828.jpg,800,600,Js,254,208,341,242
IMG_20200218_204828.jpg,800,600,Js,483,216,543,245
IMG_20200218_204828.jpg,800,600,Js,261,414,346,446
IMG_20200218_204828.jpg,800,600,Js,488,387,549,413
IMG_20200218_204831.jpg,800,600,6c,346,15,385,64
IMG_20200218_204831.jpg,800,600,6c,185,96,217,140
IMG_20200218_204831.jpg,800,600,6c,257,159,295,205
IMG_20200218_204831.jpg,800,600,7d,536,20,583,69
IMG_20200218_204831.jpg,800,600,7d,437,119,481,166
IMG_20200218_204831.jpg,800,600,7d,661,158,706,205
IMG_20200218_204831.jpg,800,600,7d,559,250,603,297
IMG_20200218_204831.jpg,800,600,Ac,41,273,67,316
IMG_20200218_204831.jpg,800,600,Ac,115,294,143,343
IMG_20200218_204831.jpg,800,600,Ac,1,408,20,457
IMG_20200218_204831.jpg,800,600,Ac,69,442,97,493
IMG_20200218_204831.jpg,800,600,As,148,392,175,446
IMG_20200218_204831.jpg,800,600,As,258,427,283,480
IMG_20200218_204831.jpg,800,600,As,99,543,128,594
IMG_20200218_204831.jpg,800,600,6h,324,153,369,179
IMG_20200218_204831.jpg,800,600,6h,161,227,201,251
IMG_20200218_204831.jpg,800,600,6h,288,269,333,297
IMG_20200218_204831.jpg,800,600,5d,366,384,423,411
IMG_20200218_204831.jpg,800,600,5d,382,503,435,530
IMG_20200218_204831.jpg,800,600,2s,680,328,709,379
IMG_20200218_204831.jpg,800,600,2s,556,373,588,420
IMG_20200218_204831.jpg,800,600,2s,606,511,635,552
IMG_20200218_204831.jpg,800,600,2s,722,472,750,516
IMG_20200218_204832.jpg,800,600,Kc,215,192,304,229
IMG_20200218_204832.jpg,800,600,Kc,456,208,520,240
IMG_20200218_204832.jpg,800,600,Kc,215,392,301,426
IMG_20200218_204832.jpg,800,600,Kc,458,376,523,407
IMG_20200218_204833.jpg,800,600,Ac,41,149,62,205
IMG_20200218_204833.jpg,800,600,Ac,141,145,161,204
IMG_20200218_204833.jpg,800,600,Ac,25,322,50,377
IMG_20200218_204833.jpg,800,600,Ac,130,327,155,390
IMG_20200218_204833.jpg,800,600,6h,162,55,216,78
IMG_20200218_204833.jpg,800,600,6h,336,54,395,79
IMG_20200218_204833.jpg,800,600,As,211,247,236,308
IMG_20200218_204833.jpg,800,600,As,349,258,374,318
IMG_20200218_204833.jpg,800,600,As,200,434,223,495
IMG_20200218_204833.jpg,800,600,As,336,442,364,499
IMG_20200218_204833.jpg,800,600,5d,476,150,533,189
IMG_20200218_204833.jpg,800,600,5d,515,295,571,331
IMG_20200218_204833.jpg,800,600,2s,677,106,719,164
IMG_20200218_204833.jpg,800,600,2s,751,264,784,313
IMG_20200218_204835.jpg,800,600,2s,619,68,663,143
IMG_20200218_204835.jpg,800,600,2s,691,285,731,351
IMG_20200218_204835.jpg,800,600,2s,453,150,496,218
IMG_20200218_204835.jpg,800,600,2s,537,349,578,409
IMG_20200218_204835.jpg,800,600,5d,164,158,251,198
IMG_20200218_204835.jpg,800,600,5d,209,339,288,377
IMG_20200218_204835.jpg,800,600,As,46,256,82,332
IMG_20200218_204835.jpg,800,600,As,3,468,35,539
IMG_20200218_204835.jpg,800,600,6h,72,22,125,55
IMG_20200218_204837.jpg,800,600,6c,170,53,221,116
IMG_20200218_204837.jpg,800,600,6c,282,143,338,209
IMG_20200218_204837.jpg,800,600,6c,47,237,92,298
IMG_20200218_204837.jpg,800,600,6c,147,341,196,402
IMG_20200218_204837.jpg,800,600,6h,245,334,309,376
IMG_20200218_204837.jpg,800,600,6h,3,425,56,463
IMG_20200218_204837.jpg,800,600,6h,182,513,245,563
IMG_20200218_204837.jpg,800,600,7d,565,164,633,237
IMG_20200218_204837.jpg,800,600,7d,412,301,477,369
IMG_20200218_204837.jpg,800,600,7d,600,506,666,574
IMG_20200218_2048370.jpg,800,600,7h,227,171,313,209
IMG_20200218_2048370.jpg,800,600,7h,469,194,528,221
IMG_20200218_2048370.jpg,800,600,7h,467,358,530,391
IMG_20200218_2048370.jpg,800,600,7h,222,372,311,406
IMG_20200218_204839.jpg,800,600,6c,274,8,322,86
IMG_20200218_204839.jpg,800,600,6c,453,66,506,150
IMG_20200218_204839.jpg,800,600,6c,185,255,233,332
IMG_20200218_204839.jpg,800,600,6c,357,324,408,403
IMG_20200218_204839.jpg,800,600,6h,459,289,544,324
IMG_20200218_204839.jpg,800,600,6h,194,488,272,517
IMG_20200218_204839.jpg,800,600,6h,461,497,545,529
IMG_20200218_204839.jpg,800,600,7d,648,198,719,255
IMG_20200218_204843.jpg,800,600,3s,453,197,514,223
IMG_20200218_204843.jpg,800,600,3s,227,187,308,218
IMG_20200218_204843.jpg,800,600,3s,232,374,312,405
IMG_20200218_204843.jpg,800,600,3s,456,358,517,384
IMG_20200218_204849.jpg,800,600,Ts,217,154,304,195
IMG_20200218_204849.jpg,800,600,Ts,458,195,519,229
IMG_20200218_204849.jpg,800,600,Ts,199,361,287,395
IMG_20200218_204849.jpg,800,600,Ts,445,368,506,398
IMG_20200218_204858.jpg,800,600,Td,194,163,282,199
IMG_20200218_204858.jpg,800,600,Td,434,182,496,214
IMG_20200218_204858.jpg,800,600,Td,198,357,280,393
IMG_20200218_204858.jpg,800,600,Td,437,350,496,376
IMG_20200218_204903.jpg,800,600,6c,227,182,311,216
IMG_20200218_204903.jpg,800,600,6c,458,202,517,231
IMG_20200218_204903.jpg,800,600,6c,228,379,310,411
IMG_20200218_204903.jpg,800,600,6c,461,370,520,396
IMG_20200218_204907.jpg,800,600,6h,216,170,290,200
IMG_20200218_204907.jpg,800,600,6h,432,184,486,208
IMG_20200218_204907.jpg,800,600,6h,221,348,293,375
IMG_20200218_204907.jpg,800,600,6h,435,331,488,358
IMG_20200218_204912.jpg,800,600,7d,162,169,247,198
IMG_20200218_204912.jpg,800,600,7d,403,173,464,197
IMG_20200218_204912.jpg,800,600,7d,181,355,262,389
IMG_20200218_204912.jpg,800,600,7d,413,332,474,359
IMG_20200218_204915.jpg,800,600,Kc,76,37,109,87
IMG_20200218_204915.jpg,800,600,Kh,288,13,320,65
IMG_20200218_204915.jpg,800,600,Th,205,71,258,104
IMG_20200218_204915.jpg,800,600,Th,31,135,83,172
IMG_20200218_204915.jpg,800,600,Th,64,261,120,296
IMG_20200218_204915.jpg,800,600,Th,244,189,298,227
IMG_20200218_204915.jpg,800,600,5h,162,273,186,332
IMG_20200218_204915.jpg,800,600,5h,152,468,177,530
IMG_20200218_204915.jpg,800,600,5h,296,468,322,529
IMG_20200218_204915.jpg,800,600,9d,368,58,393,114
IMG_20200218_204915.jpg,800,600,9d,491,62,514,120
IMG_20200218_204915.jpg,800,600,3s,595,27,633,74
IMG_20200218_204915.jpg,800,600,3s,748,19,784,61
IMG_20200218_204915.jpg,800,600,3s,654,126,692,173
IMG_20200218_204915.jpg,800,600,8s,492,148,528,196
IMG_20200218_204915.jpg,800,600,8s,296,214,337,267
IMG_20200218_204915.jpg,800,600,8s,404,289,445,341
IMG_20200218_204915.jpg,800,600,4d,466,282,488,337
IMG_20200218_204915.jpg,800,600,4d,571,290,588,338
IMG_20200218_204915.jpg,800,600,4d,469,458,491,519
IMG_20200218_204915.jpg,800,600,4d,575,453,594,508
IMG_20200218_204915.jpg,800,600,7s,677,280,709,329
IMG_20200218_204915.jpg,800,600,7s,632,472,669,526
IMG_20200218_204915.jpg,800,600,7s,738,426,770,476
IMG_20200218_204915.jpg,800,600,Ts,688,172,730,218
IMG_20200218_204916.jpg,800,600,Js,299,51,335,104
IMG_20200218_204916.jpg,800,600,Js,193,114,227,164
IMG_20200218_204916.jpg,800,600,Js,380,199,416,250
IMG_20200218_204916.jpg,800,600,3s,501,211,528,264
IMG_20200218_204916.jpg,800,600,3s,599,258,625,305
IMG_20200218_204916.jpg,800,600,3s,456,368,486,425
IMG_20200218_204916.jpg,800,600,3s,562,409,591,466
IMG_20200218_204916.jpg,800,600,Ts,645,274,670,321
IMG_20200218_204916.jpg,800,600,Ts,758,297,780,350
IMG_20200218_204916.jpg,800,600,Ts,622,428,648,484
IMG_20200218_204916.jpg,800,600,Ts,737,456,767,513
IMG_20200218_204916.jpg,800,600,9d,278,300,316,350
IMG_20200218_204916.jpg,800,600,9d,155,364,194,414
IMG_20200218_204916.jpg,800,600,9d,366,458,404,507
IMG_20200218_204916.jpg,800,600,9d,243,532,285,587
IMG_20200218_204916.jpg,800,600,8s,419,521,441,590
IMG_20200218_204916.jpg,800,600,7s,651,551,697,598
IMG_20200218_204916.jpg,800,600,Kh,149,524,193,577
IMG_20200218_204916.jpg,800,600,7h,95,309,137,354
IMG_20200218_204916.jpg,800,600,7h,27,408,64,451
IMG_20200218_204917.jpg,800,600,2s,204,169,291,209
IMG_20200218_204917.jpg,800,600,2s,441,209,499,243
IMG_20200218_204917.jpg,800,600,2s,187,367,272,402
IMG_20200218_204917.jpg,800,600,2s,427,376,490,406
IMG_20200218_204918.jpg,800,600,7h,366,52,404,97
IMG_20200218_204918.jpg,800,600,7h,451,193,489,243
IMG_20200218_204918.jpg,800,600,7h,573,115,617,167
IMG_20200218_204918.jpg,800,600,Kc,328,213,356,265
IMG_20200218_204918.jpg,800,600,Kc,199,222,224,273
IMG_20200218_204918.jpg,800,600,Kc,341,382,369,445
IMG_20200218_204918.jpg,800,600,Kc,191,392,218,459
IMG_20200218_204918.jpg,800,600,Kh,365,242,401,290
IMG_20200218_204918.jpg,800,600,Kh,575,345,622,405
IMG_20200218_204918.jpg,800,600,9d,623,193,656,248
IMG_20200218_204918.jpg,800,600,9d,744,176,774,235
IMG_20200218_204918.jpg,800,600,9d,674,385,704,449
IMG_20200218_204918.jpg,800,600,Th,495,412,549,457
IMG_20200218_204918.jpg,800,600,Th,302,510,364,558
IMG_20200218_204920.jpg,800,600,Js,290,8,335,32
IMG_20200218_204920.jpg,800,600,Js,140,76,185,100
IMG_20200218_204920.jpg,800,600,9d,296,120,340,142
IMG_20200218_204920.jpg,800,600,9d,269,212,311,233
IMG_20200218_204920.jpg,800,600,9d,429,148,472,169
IMG_20200218_204920.jpg,800,600,9d,407,241,449,262
IMG_20200218_204920.jpg,800,600,3s,431,47,465,85
IMG_20200218_204920.jpg,800,600,3s,513,20,543,55
IMG_20200218_204920.jpg,800,600,Ts,555,1,588,39
IMG_20200218_204920.jpg,800,600,7s,633,45,678,65
IMG_20200218_204920.jpg,800,600,4d,616,134,658,157
IMG_20200218_204920.jpg,800,600,4d,593,215,641,239
IMG_20200218_204920.jpg,800,600,4d,753,168,799,195
IMG_20200218_204920.jpg,800,600,4d,743,254,791,279
IMG_20200218_204920.jpg,800,600,8s,494,153,530,187
IMG_20200218_204920.jpg,800,600,8s,593,247,633,286
IMG_20200218_204920.jpg,800,600,8s,515,314,556,353
IMG_20200218_204920.jpg,800,600,5h,717,387,767,416
IMG_20200218_204920.jpg,800,600,5h,683,498,735,529
IMG_20200218_204920.jpg,800,600,5h,526,442,572,471
IMG_20200218_204920.jpg,800,600,Th,488,337,512,384
IMG_20200218_204920.jpg,800,600,Th,383,342,404,385
IMG_20200218_204920.jpg,800,600,Th,390,488,412,532
IMG_20200218_204920.jpg,800,600,Th,499,489,520,536
IMG_20200218_204920.jpg,800,600,Kh,354,285,398,305
IMG_20200218_204920.jpg,800,600,Kh,234,387,277,403
IMG_20200218_204920.jpg,800,600,Kc,314,446,359,478
IMG_20200218_204920.jpg,800,600,Kc,207,400,245,426
IMG_20200218_204920.jpg,800,600,Kc,175,490,210,519
IMG_20200218_204920.jpg,800,600,Kc,281,548,321,583
IMG_20200218_204920.jpg,800,600,7h,205,218,245,239
IMG_20200218_204920.jpg,800,600,7h,82,232,120,255
IMG_20200218_204920.jpg,800,600,7h,224,316,263,339
IMG_20200218_204920.jpg,800,600,7h,108,326,144,345
IMG_20200218_204922.jpg,800,600,Ts,439,69,475,100
IMG_20200218_204922.jpg,800,600,Ts,379,128,412,160
IMG_20200218_204922.jpg,800,600,Ts,530,148,566,181
IMG_20200218_204922.jpg,800,600,Ts,464,211,500,243
IMG_20200218_204922.jpg,800,600,3s,350,150,381,184
IMG_20200218_204922.jpg,800,600,3s,275,196,309,227
IMG_20200218_204922.jpg,800,600,3s,428,239,463,271
IMG_20200218_204922.jpg,800,600,3s,356,287,391,324
IMG_20200218_204922.jpg,800,600,7s,675,203,720,227
IMG_20200218_204922.jpg,800,600,7s,548,237,591,261
IMG_20200218_204922.jpg,800,600,7s,706,292,751,318
IMG_20200218_204922.jpg,800,600,4d,549,332,592,350
IMG_20200218_204922.jpg,800,600,4d,683,347,731,369
IMG_20200218_204922.jpg,800,600,4d,541,424,587,445
IMG_20200218_204922.jpg,800,600,4d,688,448,737,469
IMG_20200218_204922.jpg,800,600,8s,435,376,473,410
IMG_20200218_204922.jpg,800,600,8s,546,462,588,501
IMG_20200218_204922.jpg,800,600,8s,483,550,528,591
IMG_20200218_204922.jpg,800,600,9d,370,384,416,401
